title_id	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
10522	Biogerontology	1389-5729	1573-6768	2005	6	1	2016			http://link.springer.com/journal/10522			fulltext		Springer Netherlands	Serial							
10535	Biologia Plantarum	0006-3134	1573-8264	1959	1	1	2013			http://link.springer.com/journal/10535			fulltext		Springer Netherlands	Serial							
422	Biological Cybernetics	0340-1200	1432-0770	1961	1	1	2016			http://link.springer.com/journal/422			fulltext		Springer Berlin Heidelberg	Serial							
10530	Biological Invasions	1387-3547	1573-1464	2005	7	1	2016			http://link.springer.com/journal/10530			fulltext		Springer International Publishing	Serial							
13752	Biological Theory	1555-5542	1555-5550	2006	1	1	2016			http://link.springer.com/journal/13752			fulltext		Springer Netherlands	Serial							
12011	Biological Trace Element Research	0163-4984	1559-0720	1979	1	1	2016			http://link.springer.com/journal/12011			fulltext		Springer US	Serial							
10539	Biology & Philosophy	0169-3867	1572-8404	1986	1	1	2016			http://link.springer.com/journal/10539			fulltext		Springer Netherlands	Serial							
374	Biology and Fertility of Soils	0178-2762	1432-0789	1985	1	1	2016			http://link.springer.com/journal/374			fulltext		Springer Berlin Heidelberg	Serial							
10237	Biomechanics and Modeling in Mechanobiology	1617-7959	1617-7940	2005	3	3	2016			http://link.springer.com/journal/10237			fulltext		Springer Berlin Heidelberg	Serial							
10527	Biomedical Engineering	0006-3398	1573-8256	1967	1	1	2016			http://link.springer.com/journal/10527			fulltext		Springer US	Serial							
10544	Biomedical Microdevices	1387-2176	1572-8781	2005	7	1	2016			http://link.springer.com/journal/10544			fulltext		Springer US	Serial							
10534	BioMetals	0966-0844	1572-8773	1988	1	1	2016			http://link.springer.com/journal/10534			fulltext		Springer Netherlands	Serial							
12104	Biomolecular NMR Assignments	1874-2718	1874-270X	2007	1	1	2016			http://link.springer.com/journal/12104			fulltext		Springer Netherlands	Serial							
12551	Biophysical Reviews	1867-2450	1867-2469	2009	1	1	2016			http://link.springer.com/journal/12551			fulltext		Springer Berlin Heidelberg	Serial							
11439	Biophysics	0006-3509	1555-6654	2006	51	1	2016			http://link.springer.com/journal/11439			fulltext		Pleiades Publishing	Serial							
449	Bioprocess and Biosystems Engineering	1615-7591	1615-7605	1986	1	1	2016			http://link.springer.com/journal/449			fulltext		Springer Berlin Heidelberg	Serial							
12268	BIOspektrum	0947-0867	1868-6249	2011	17	1	2016			http://link.springer.com/journal/12268			fulltext		Springer Berlin Heidelberg	Serial							
12257	Biotechnology and Bioprocess Engineering	1226-8372	1976-3816	1996	1	1	2004	9	6	http://link.springer.com/journal/12257			fulltext		The Korean Society for Biotechnology and Bioengineering	Serial							
10529	Biotechnology Letters	0141-5492	1573-6776	1979	1	1	2016			http://link.springer.com/journal/10529			fulltext		Springer Netherlands	Serial							
10542	Biotechnology Techniques	0951-208X	1573-6784	1987	1	1	1996		12	http://link.springer.com/journal/10542			fulltext		Kluwer Academic Publishers	Serial							
10537	Biotherapy	0921-299X	1573-8280	1989	1	1	1996		4	http://link.springer.com/journal/10537			fulltext		Kluwer Academic Publishers	Serial							
10543	BIT Numerical Mathematics	0006-3835	1572-9125	1961	1	1	2016			http://link.springer.com/journal/10543			fulltext		Springer Netherlands	Serial							
11857	Blätter der DGVFM	1864-0281	1864-0303	1950	1	1	1996		2	http://link.springer.com/journal/11857			fulltext		Springer-Verlag	Serial							
10546	Boundary-Layer Meteorology	0006-8314	1573-1472	1970	1	1	2016			http://link.springer.com/journal/10546			fulltext		Springer Netherlands	Serial							
11068	Brain Cell Biology	1559-7105	1559-7113	1972	1	1	1996		6	http://link.springer.com/journal/11068			fulltext		Springer US	Serial							
11682	Brain Imaging and Behavior	1931-7557	1931-7565	2007	1	1	2016			http://link.springer.com/journal/11682			fulltext		Springer US	Serial							
429	Brain Structure and Function	1863-2653	1863-2661	1891	1	1	2016			http://link.springer.com/journal/429			fulltext		Springer Berlin Heidelberg	Serial							
10548	Brain Topography	0896-0267	1573-6792	1988	1	1	2016			http://link.springer.com/journal/10548			fulltext		Springer US	Serial							
10014	Brain Tumor Pathology	1433-7398	1861-387X	2005	22	1	2016			http://link.springer.com/journal/10014			fulltext		Springer Singapore	Serial							
12282	Breast Cancer	1340-6868	1880-4233	1994	1	1	2016			http://link.springer.com/journal/12282			fulltext		Springer Japan	Serial							
10549	Breast Cancer Research and Treatment	0167-6806	1573-7217	1981	1	1	2016			http://link.springer.com/journal/10549			fulltext		Springer US	Serial							
12228	Brittonia	0007-196X	1938-436X	1931	1	1	2016			http://link.springer.com/journal/12228			fulltext		Springer US	Serial							
12273	Building Simulation	1996-3599	1996-8744	2008	1	1	2016			http://link.springer.com/journal/12273			fulltext		Tsinghua University Press	Serial							
12357	Bulletin géodésique	0007-4632	1432-1394	1924	1	1	1942	69	1	http://link.springer.com/journal/12357			fulltext		Springer-Verlag	Serial							
190	Bulletin géodésique	0007-4632	1432-1394	1976	50	1	1995	69	4	http://link.springer.com/journal/190			fulltext		Springer Berlin Heidelberg	Serial							
40771	Bulletin Géodésique (1946-1975)		0007-4632	1946	1	1	1975	118	1	http://link.springer.com/journal/40771			fulltext		Springer Berlin Heidelberg	Serial							
10518	Bulletin of Earthquake Engineering	1570-761X	1573-1456	2005	3	1	2016			http://link.springer.com/journal/10518			fulltext		Springer Netherlands	Serial							
10064	Bulletin of Engineering Geology and the Environment	1435-9529	1435-9537	1970	1	1	2016			http://link.springer.com/journal/10064			fulltext		Springer Berlin Heidelberg	Serial							
128	Bulletin of Environmental Contamination and Toxicology	0007-4861	1432-0800	1966	1	1	2016			http://link.springer.com/journal/128			fulltext		Springer US	Serial							
10517	Bulletin of Experimental Biology and Medicine	0007-4888	1573-8221	1956	41	1	2016			http://link.springer.com/journal/10517			fulltext		Springer US	Serial							
12034	Bulletin of Materials Science	0250-4707	0973-7669	1979	1	1	2004	27	6	http://link.springer.com/journal/12034			fulltext		Indian Academy of Sciences	Serial							
11538	Bulletin of Mathematical Biology	0092-8240	1522-9602	1939	1	1	2016			http://link.springer.com/journal/11538			fulltext		Springer US	Serial							
574	Bulletin of the Brazilian Mathematical Society, New Series	1678-7544	1678-7714	1970	1	1	2016			http://link.springer.com/journal/574			fulltext		Springer Berlin Heidelberg	Serial							
445	Bulletin of Volcanology	0258-8900	1432-0819	1986	48	1	2016			http://link.springer.com/journal/445			fulltext		Springer Berlin Heidelberg	Serial							
12366	Bulletin on General Relativity and Gravitation		1662-5390	1962	1	1	1969	21	1	http://link.springer.com/journal/12366			fulltext		Springer-Verlag	Serial							
445	Bulletin Volcanologique	0366-483X	1432-0819	1937	1	1	1984	47	4	http://link.springer.com/journal/445			fulltext		Springer Berlin Heidelberg	Serial							
12362	Bulletin volcanologique	0366-483X	1432-0819	1924	1	1	1931	8	1	http://link.springer.com/journal/12362			fulltext		Springer-Verlag	Serial							
103	Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz	1436-9990	1437-1588	2005	48	1	2016			http://link.springer.com/journal/103			fulltext		Springer Berlin Heidelberg	Serial							
12599	Business & Information Systems Engineering	2363-7005	1867-0202	2009	1	1	2016			http://link.springer.com/journal/12599			fulltext		Springer Fachmedien Wiesbaden	Serial							
223	Calcified Tissue International	0171-967X	1432-0827	1967	1	1	2016			http://link.springer.com/journal/223			fulltext		Springer US	Serial							
10092	Calcolo	0008-0624	1126-5434	1964	1	1	2016			http://link.springer.com/journal/10092			fulltext		Springer Milan	Serial							
526	Calculus of Variations and Partial Differential Equations	0944-2669	1432-0835	1993	1	1	2016			http://link.springer.com/journal/526			fulltext		Springer Berlin Heidelberg	Serial							
12630	Canadian Journal of Anesthesia/Journal canadien d'anesthésie	0832-610X	1496-8975	2005	52	1	2016			http://link.springer.com/journal/12630			fulltext		Springer US	Serial							
10555	Cancer and Metastasis Reviews	0167-7659	1573-7233	1982	1	1	2016			http://link.springer.com/journal/10555			fulltext		Springer US	Serial							
10552	Cancer Causes & Control	0957-5243	1573-7225	1990	1	1	2016			http://link.springer.com/journal/10552			fulltext		Springer International Publishing	Serial							
280	Cancer Chemotherapy and Pharmacology	0344-5704	1432-0843	1978	1	1	2016			http://link.springer.com/journal/280			fulltext		Springer Berlin Heidelberg	Serial							
262	Cancer Immunology, Immunotherapy	0340-7004	1432-0851	1976	1	1	2016			http://link.springer.com/journal/262			fulltext		Springer Berlin Heidelberg	Serial							
12307	Cancer Microenvironment	1875-2292	1875-2284	2008	1	1	2014			http://link.springer.com/journal/12307			fulltext		Springer Netherlands	Serial							
13146	Carbonates and Evaporites	0891-2556	1878-5212	1986	1	1	2016			http://link.springer.com/journal/13146			fulltext		Springer Berlin Heidelberg	Serial							
270	CardioVascular and Interventional Radiology	0174-1551	1432-086X	1978	1	1	2016			http://link.springer.com/journal/270			fulltext		Springer US	Serial							
10557	Cardiovascular Drugs and Therapy	0920-3206	1573-7241	1987	1	1	2016			http://link.springer.com/journal/10557			fulltext		Springer US	Serial							
13239	Cardiovascular Engineering and Technology	1869-408X	1869-4098	2010	1	1	2016			http://link.springer.com/journal/13239			fulltext		Springer US	Serial							
12928	Cardiovascular Intervention and Therapeutics	1868-4300	1868-4297	2010	25	1	2016			http://link.springer.com/journal/12928			fulltext		Springer Japan	Serial							
12012	Cardiovascular Toxicology	1530-7905	1559-0259	2005	5	1	2016			http://link.springer.com/journal/12012			fulltext		Springer US	Serial							
10562	Catalysis Letters	1011-372X	1572-879X	1988	1	1	2016			http://link.springer.com/journal/10562			fulltext		Springer US	Serial							
10563	Catalysis Surveys from Asia	1571-1013	1574-9266	2005	9	1	2016			http://link.springer.com/journal/10563			fulltext		Springer US	Serial							
12567	CEAS Space Journal	1868-2502	1868-2510	2011	1	1	2016			http://link.springer.com/journal/12567			fulltext		Springer Vienna	Serial							
10569	Celestial Mechanics and Dynamical Astronomy	0923-2958	1572-9478	1969	1	1	2016			http://link.springer.com/journal/10569			fulltext		Springer Netherlands	Serial							
10561	Cell and Tissue Banking	1389-9333	1573-6814	2005	6	1	2016			http://link.springer.com/journal/10561			fulltext		Springer Netherlands	Serial							
11821	Cell and Tissue Biology	1990-519X	1990-5203	2007	1	1	2016			http://link.springer.com/journal/11821			fulltext		Pleiades Publishing	Serial							
441	Cell and Tissue Research	0302-766X	1432-0878	1924	1	1	2016			http://link.springer.com/journal/441			fulltext		Springer Berlin Heidelberg	Serial							
12013	Cell Biochemistry and Biophysics	1085-9195	1559-0283	1979	1	1	2016			http://link.springer.com/journal/12013			fulltext		Springer US	Serial							
10565	Cell Biology and Toxicology	0742-2091	1573-6822	1984	1	1	2016			http://link.springer.com/journal/10565			fulltext		Springer Netherlands	Serial							
12192	Cell Stress and Chaperones	1355-8145	1466-1268	2008	13	2	2016			http://link.springer.com/journal/12192			fulltext		Springer Netherlands	Serial							
12195	Cellular and Molecular Bioengineering	1865-5025	1865-5033	2008	1	1	2016			http://link.springer.com/journal/12195			fulltext		Springer US	Serial							
18	Cellular and Molecular Life Sciences	1420-682X	1420-9071	1945	1	1	2016			http://link.springer.com/journal/18			fulltext		Springer International Publishing	Serial							
10571	Cellular and Molecular Neurobiology	0272-4340	1573-6830	1981	1	1	2016			http://link.springer.com/journal/10571			fulltext		Springer US	Serial							
10570	Cellulose	0969-0239	1572-882X	1994	1	1	2016			http://link.springer.com/journal/10570			fulltext		Springer Netherlands	Serial							
10100	Central European Journal of Operations Research	1435-246X	1613-9178	2006	14	1	2016			http://link.springer.com/journal/10100			fulltext		Springer Berlin Heidelberg	Serial							
10556	Chemical and Petroleum Engineering	0009-2355	1573-8329	1965	1	1	2016			http://link.springer.com/journal/10556			fulltext		Springer US	Serial							
10553	Chemistry and Technology of Fuels and Oils	0009-3092	1573-8310	1965	1	1	2016			http://link.springer.com/journal/10553			fulltext		Springer US	Serial							
10593	Chemistry of Heterocyclic Compounds	0009-3122	1573-8353	1965	1	1	2016			http://link.springer.com/journal/10593			fulltext		Springer US	Serial							
10600	Chemistry of Natural Compounds	0009-3130	1573-8388	1965	1	1	2016			http://link.springer.com/journal/10600			fulltext		Springer US	Serial							
49	Chemoecology	0937-7409	1423-0445	1990	1	1	2016			http://link.springer.com/journal/49			fulltext		Springer International Publishing	Serial							
12078	Chemosensory Perception	1936-5802	1936-5810	2007	1	1	2016			http://link.springer.com/journal/12078			fulltext		Springer US	Serial							
12395	Chesapeake Science	0009-3262		1960	1	1	1977	18	4	http://link.springer.com/journal/12395			fulltext		Springer-Verlag	Serial							
10566	Child & Youth Care Forum	1053-1890	1573-3319	1971	1	1	2016			http://link.springer.com/journal/10566			fulltext		Springer US	Serial							
10560	Child and Adolescent Social Work Journal	0738-0151	1573-2797	1984	1	1	2016			http://link.springer.com/journal/10560			fulltext		Springer US	Serial							
10578	Child Psychiatry & Human Development	0009-398X	1573-3327	1970	1	1	2016			http://link.springer.com/journal/10578			fulltext		Springer US	Serial							
10583	Children's Literature in Education	0045-6713	1573-1693	1970	1	1	2016			http://link.springer.com/journal/10583			fulltext		Springer Netherlands	Serial							
381	Child's Nervous System	0256-7040	1433-0350	1985	1	1	2016			http://link.springer.com/journal/381			fulltext		Springer Berlin Heidelberg	Serial							
12689	China-EU Law Journal	1868-5153	1868-5161	2011	1	1	2016			http://link.springer.com/journal/12689			fulltext		Springer Berlin Heidelberg	Serial							
11401	Chinese Annals of Mathematics, Series B	0252-9599	1860-6261	2006	27	1	2016			http://link.springer.com/journal/11401			fulltext		Springer Berlin Heidelberg	Serial							
11769	Chinese Geographical Science	1002-0063	1993-064X	1991	1	1	2004	14	4	http://link.springer.com/journal/11769			fulltext		Science Press	Serial							
