Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
455,Dysphagia,0179-051X,1432-0460,Springer,http://link.springer.com/journal/455,,1986,,2011,
460,Zeitschrift Physik D Atoms Molecules Clusters,0178-7683,,Springer,http://link.springer.com/journal/460,,1986,,1996,
464,Surgical Endoscopy,0930-2794,1432-2218,Springer,http://link.springer.com/journal/464,,1987,,2011,
466,Computational Mechanics,0178-7675,1432-0924,Springer,http://link.springer.com/journal/466,,1986,,2011,
467,Pediatric Nephrology,0931-041X,1432-198X,Springer,http://link.springer.com/journal/467,,1987,,2011,
468,Trees,0931-1890,1432-2285,Springer,http://link.springer.com/journal/468,,1986,,2011,
477,Stochastic Environmental Research and Risk Assessment,1436-3240,1436-3259,Springer,http://link.springer.com/journal/477,,1987,,2011,
481,Ethik in der Medizin,0935-7335,1437-1618,Springer,http://link.springer.com/journal/481,,2005,,2011,
482,Der Schmerz,0932-433X,1432-2129,Springer,http://link.springer.com/journal/482,,2005,,2011,
484,International Journal of Biometeorology,0020-7128,1432-1254,Springer,http://link.springer.com/journal/484,,1957,,2011,
493,Combinatorica,0209-9683,1439-6912,Springer,http://link.springer.com/journal/493,,1981,,2011,
497,Plant Reproduction (früher: Sexual Plant Reproduction),2194-7953,2194-7961,Springer,http://link.springer.com/journal/497,,1988,,2011,
498,"MCSS Mathematics of Control, Signals and Systems",0932-4194,1435-568X,Springer,http://link.springer.com/journal/498,,1988,,2011,
499,Journal Materials Shaping Technology,0931-704X,,Springer,http://link.springer.com/journal/499,,1987,,1991,
500,Soft Computing,1432-7643,1433-7479,Springer,http://link.springer.com/journal/500,,2005,,2011,
501,BHM Berg- und Hüttenmännische Monatshefte,0005-8912,1613-7531,Springer,http://link.springer.com/journal/501,,2005,,2011,
502,e & i Elektrotechnik und Informationstechnik,0932-383X,1613-7620,Springer,http://link.springer.com/journal/502,,2005,,2011,
506,Österreichische Wasser- und Abfallwirtschaft,0945-358X,1613-7566,Springer,http://link.springer.com/journal/506,,2005,,2011,
508,Wiener klinische Wochenschrift,0043-5325,1613-7671,Springer,http://link.springer.com/journal/508,,2005,,2011,
520,Supportive Care in Cancer,0941-4355,1433-7339,Springer,http://link.springer.com/journal/520,,1993,,2011,
521,Neural Computing and Applications,0941-0643,1433-3058,Springer,http://link.springer.com/journal/521,,1993,,2011,
526,Calculus of Variations and Partial Differential Equations,0944-2669,1432-0835,Springer,http://link.springer.com/journal/526,,1993,,2011,
530,Multimedia Systems,0942-4962,1432-1882,Springer,http://link.springer.com/journal/530,,1993,,2011,
531,International Journal of Earth Sciences,1437-3254,1437-3262,Springer,http://link.springer.com/journal/531,,1910,,2011,
535,Journal of Gastroenterology,0944-1174,1435-5922,Springer,http://link.springer.com/journal/535,,1966,,2011,
540,Journal of Anesthesia,0913-8668,1438-8359,Springer,http://link.springer.com/journal/540,,1987,,2011,
542,Microsystem Technologies,0946-7076,1432-1858,Springer,http://link.springer.com/journal/542,,1994,,2011,
547,International Journal Angiology,1061-1711,1615-5939,Springer,http://link.springer.com/journal/547,,1992,,1996,
548,Standort,0174-3635,1432-220X,Springer,http://link.springer.com/journal/548,,2005,,2011,
550,uwf UmweltWirtschaftsForum,0943-3481,1432-2293,Springer,http://link.springer.com/journal/550,,2007,,2011,
572,Mycorrhiza,0940-6360,1432-1890,Springer,http://link.springer.com/journal/572,,1991,,2011,
574,Bulletin of the Brazilian Mathematical Society,1678-7544,1678-7714,Springer,http://link.springer.com/journal/574,,1970,,2011,
580,Comparative Clinical Pathology,1618-5641,1618-565X,Springer,http://link.springer.com/journal/580,,1991,,2011,
586,European Spine Journal,0940-6719,1432-0932,Springer,http://link.springer.com/journal/586,,1992,,2011,
590,European Journal of Orthopaedic Surgery & Traumatology,1633-8065,1432-1068,Springer,http://link.springer.com/journal/590,,1991,,2011,
591,Mathematische Semesterberichte,0720-728X,1432-1815,Springer,http://link.springer.com/journal/591,,2005,,2011,
592,Acta Diabetologica,0940-5429,1432-5233,Springer,http://link.springer.com/journal/592,,1964,,2011,
595,Surgery Today,0941-1291,1436-2813,Springer,http://link.springer.com/journal/595,,1971,,2011,
599,International Journal Clinical Laboratory Research,0940-5437,1434-4467,Springer,http://link.springer.com/journal/599,,1971,,1996,
601,Few-Body Systems,0177-7963,1432-5411,Springer,http://link.springer.com/journal/601,,1986,,2011,
603,Rock Mechanics and Rock Engineering,0723-2632,1434-453X,Springer,http://link.springer.com/journal/603,,1969,,2011,
604,Microchimica Acta,0026-3672,1436-5073,Springer,http://link.springer.com/journal/604,,1937,,2011,
605,Monatshefte für Mathematik,0026-9255,1436-5081,Springer,http://link.springer.com/journal/605,,1890,,2011,
606,Plant Systematics and Evolution,0378-2697,1615-6110,Springer,http://link.springer.com/journal/606,,1851,,2011,
607,Computing,0010-485X,1436-5057,Springer,http://link.springer.com/journal/607,,1966,,2011,
701,Acta Neurochirurgica,0001-6268,0942-0940,Springer,http://link.springer.com/journal/701,,1950,,2011,
702,Journal of Neural Transmission,0300-9564,1435-1463,Springer,http://link.springer.com/journal/702,,1950,,2011,
703,Meteorology and Atmospheric Physics,0177-7971,1436-5065,Springer,http://link.springer.com/journal/703,,1948,,2011,
704,Theoretical and Applied Climatology,0177-798X,1434-4483,Springer,http://link.springer.com/journal/704,,1948,,2011,
705,Archives of Virology,0304-8608,1432-8798,Springer,http://link.springer.com/journal/705,,1939,,2011,
706,Monatshefte für Chemie - Chemical Monthly,0026-9247,1434-4475,Springer,http://link.springer.com/journal/706,,1880,,2011,
707,Acta Mechanica,0001-5970,1619-6937,Springer,http://link.springer.com/journal/707,,1965,,2011,
709,Protoplasma,0033-183X,1615-6102,Springer,http://link.springer.com/journal/709,,1926,,2011,
710,Mineralogy and Petrology,0930-0708,1438-1168,Springer,http://link.springer.com/journal/710,,1948,,2011,
712,Journal of Economics,0931-8658,1617-7134,Springer,http://link.springer.com/journal/712,,1930,,2011,
717,Spektrum der Augenheilkunde,0930-4282,1613-7523,Springer,http://link.springer.com/journal/717,,2005,,2011,
722,Journal Neural Transmission Parkinson's Disease Dementia Section,0936-3076,,Springer,http://link.springer.com/journal/722,,1989,,1995,
723,Applied Magnetic Resonance,0937-9347,1613-7507,Springer,http://link.springer.com/journal/723,,1990,,2011,
726,Amino Acids,0939-4451,1438-2199,Springer,http://link.springer.com/journal/726,,1991,,2011,
735,ProCare,0949-7323,1613-7574,Springer,http://link.springer.com/journal/735,,2008,,2011,
737,Archives of Women's Mental Health,1434-1816,1435-1102,Springer,http://link.springer.com/journal/737,,2005,,2011,
761,Der Onkologe,0947-8965,1433-0415,Springer,http://link.springer.com/journal/761,,2005,,2011,
766,Requirements Engineering,0947-3602,1432-010X,Springer,http://link.springer.com/journal/766,,1996,,2011,
767,Grundwasser,1430-483X,1432-1165,Springer,http://link.springer.com/journal/767,,2005,,2011,
769,Accreditation and Quality Assurance,0949-1775,1432-0517,Springer,http://link.springer.com/journal/769,,1996,,2011,
772,Gefässchirurgie,0948-7034,1434-3932,Springer,http://link.springer.com/journal/772,,2005,,2011,
773,Journal of Marine Science and Technology,0948-4280,1437-8213,Springer,http://link.springer.com/journal/773,,1995,,2011,
774,Journal of Bone and Mineral Metabolism,0914-8779,1435-5604,Springer,http://link.springer.com/journal/774,,1988,,2011,
775,JBIC Journal of Biological Inorganic Chemistry,0949-8257,1432-1327,Springer,http://link.springer.com/journal/775,,1996,,2011,
778,The VLDB Journal,1066-8888,0949-877X,Springer,http://link.springer.com/journal/778,,1992,,2011,
779,Personal and Ubiquitous Computing,1617-4909,1617-4917,Springer,http://link.springer.com/journal/779,,2005,,2011,
780,Finance and Stochastics,0949-2984,1432-1122,Springer,http://link.springer.com/journal/780,,2005,,2011,
784,Clinical Oral Investigations,1432-6981,1436-3771,Springer,http://link.springer.com/journal/784,,2005,,2011,
787,European Child & Adolescent Psychiatry,1018-8827,1435-165X,Springer,http://link.springer.com/journal/787,,1992,,2011,
791,Computing and Visualization in Science,1432-9360,1433-0369,Springer,http://link.springer.com/journal/791,,2005,,2011,
792,Extremophiles,1431-0651,1433-4909,Springer,http://link.springer.com/journal/792,,2005,,2011,
795,Medical Molecular Morphology,1860-1480,1860-1499,Springer,http://link.springer.com/journal/795,,1993,,2004,
799,International Journal on Digital Libraries,1432-5012,1432-1300,Springer,http://link.springer.com/journal/799,,2005,,2011,
894,Journal of Molecular Modeling,1610-2940,0948-5023,Springer,http://link.springer.com/journal/894,,1995,,2011,
10006,"Oral and Maxillofacial Surgery (=Mund-, Kiefer- und Gesichtschirurgie)",1865-1550,1865-1569,Springer,http://link.springer.com/journal/10006,,2005,,2011,
10008,Journal of Solid State Electrochemistry,1432-8488,1433-0768,Springer,http://link.springer.com/journal/10008,,2005,,2011,
10009,International Journal on Software Tools for Technology Transfer,1433-2779,1433-2787,Springer,http://link.springer.com/journal/10009,,2005,,2011,
10010,Forschung im Ingenieurwesen,0015-7899,1434-0860,Springer,http://link.springer.com/journal/10010,,1930,,2011,
10014,Brain Tumor Pathology,1433-7398,1861-387X,Springer,http://link.springer.com/journal/10014,,2005,,2011,
10015,Artificial Life and Robotics,1433-5298,1614-7456,Springer,http://link.springer.com/journal/10015,,2005,,2011,
10018,Environmental Economics and Policy Studies,1432-847X,1867-383X,Springer,http://link.springer.com/journal/10018,,2005,,2011,
10021,Ecosystems,1432-9840,1435-0629,Springer,http://link.springer.com/journal/10021,,2005,,2011,
10029,Hernia,1265-4906,1248-9204,Springer,http://link.springer.com/journal/10029,,2005,,2011,
10032,International Journal on Document Analysis and Recognition (IJDAR),1433-2833,1433-2825,Springer,http://link.springer.com/journal/10032,,2005,,2011,
10035,Granular Matter,1434-5021,1434-7636,Springer,http://link.springer.com/journal/10035,,2005,,2011,
10037,Review of Regional Research (=Jahrbuch für Regionalwissenschaft),0173-7600,1613-9836,Springer,http://link.springer.com/journal/10037,,2006,,2011,
10039,Trauma und Berufskrankheit,1436-6274,1436-6282,Springer,http://link.springer.com/journal/10039,,2005,,2011,
10040,Hydrogeology Journal,1431-2174,1435-0157,Springer,http://link.springer.com/journal/10040,,1992,,2011,
10043,Optical Review,1340-6000,1349-9432,Springer,http://link.springer.com/journal/10043,,2005,,2011,
10044,Pattern Analysis and Applications,1433-7541,1433-755X,Springer,http://link.springer.com/journal/10044,,2005,,2011,
10047,Journal of Artificial Organs,1434-7229,1619-0904,Springer,http://link.springer.com/journal/10047,,2005,,2011,
10048,Neurogenetics,1364-6745,1364-6753,Springer,http://link.springer.com/journal/10048,,2005,,2011,
10049,Notfall +  Rettungsmedizin,1434-6222,1436-0578,Springer,http://link.springer.com/journal/10049,,2005,,2011,
10050,The European Physical Journal A,1434-6001,1434-601X,Springer,http://link.springer.com/journal/10050,,2005,,2011,
10051,The European Physical Journal B,1434-6028,1434-6036,Springer,http://link.springer.com/journal/10051,,2005,,2011,
10053,The European Physical Journal D,1434-6060,1434-6079,Springer,http://link.springer.com/journal/10053,,2005,,2011,
10055,Virtual Reality,1359-4338,1434-9957,Springer,http://link.springer.com/journal/10055,,1995,,2011,
10058,Review of Economic Design,1434-4742,1434-4750,Springer,http://link.springer.com/journal/10058,,1994,,2011,
10064,Bulletin of Engineering Geology and the Environment,1435-9529,1435-9537,Springer,http://link.springer.com/journal/10064,,1970,,2011,
10067,Clinical Rheumatology,0770-3198,1434-9949,Springer,http://link.springer.com/journal/10067,,1982,,2011,
10068,Food Science and Biotechnology,1226-7708,,Springer,http://link.springer.com/journal/10068,,2010,,2011,
10071,Animal Cognition,1435-9448,1435-9456,Springer,http://link.springer.com/journal/10071,,2005,,2011,
10072,Neurological Sciences,1590-1874,1590-3478,Springer,http://link.springer.com/journal/10072,,1979,,2011,
10086,Journal of Wood Science,1435-0211,1611-4663,Springer,http://link.springer.com/journal/10086,,2005,,2011,
10092,Calcolo,0008-0624,1126-5434,Springer,http://link.springer.com/journal/10092,,1964,,2011,
10096,European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,1435-4373,Springer,http://link.springer.com/journal/10096,,1982,,2011,
10098,Clean Technologies and Environmental Policy (see Clean Products and Processes),1618-954X,1618-9558,Springer,http://link.springer.com/journal/10098,,2005,,2011,
10100,Central European Journal of Operations Research,1435-246X,1613-9178,Springer,http://link.springer.com/journal/10100,,2006,,2011,
10101,Economics of Governance,1435-6104,1435-8131,Springer,http://link.springer.com/journal/10101,,2005,,2011,
10103,Lasers in Medical Science,0268-8921,1435-604X,Springer,http://link.springer.com/journal/10103,,1986,,2011,
10107,Mathematical Programming,0025-5610,1436-4646,Springer,http://link.springer.com/journal/10107,,1971,,2011,
10109,Journal of Geographical Systems,1435-5930,1435-5949,Springer,http://link.springer.com/journal/10109,,2005,,2011,
10113,Regional Environmental Change,1436-3798,1436-378X,Springer,http://link.springer.com/journal/10113,,2005,,2011,
10114,"Acta Mathematica Sinica, English Series",1439-8516,1439-7617,Springer,http://link.springer.com/journal/10114,,1985,,2011,
10115,Knowledge and Information Systems,0219-1377,0219-3116,Springer,http://link.springer.com/journal/10115,,2005,,2011,
10118,Chinese Journal of Polymer Science,0256-7679,1439-6203,Springer,http://link.springer.com/journal/10118,,2009,,2011,
10120,Gastric Cancer,1436-3291,1436-3305,Springer,http://link.springer.com/journal/10120,,2005,,2011,
10126,Marine Biotechnology,1436-2228,1436-2236,Springer,http://link.springer.com/journal/10126,,2005,,2011,
10140,Emergency Radiology,1070-3004,1438-1435,Springer,http://link.springer.com/journal/10140,,1994,,2011,
10142,Functional & Integrative Genomics,1438-793X,1438-7948,Springer,http://link.springer.com/journal/10142,,2005,,2011,
10143,Neurosurgical Review,0344-5607,1437-2320,Springer,http://link.springer.com/journal/10143,,1978,,2011,
10144,Population Ecology,1438-3896,1438-390X,Springer,http://link.springer.com/journal/10144,,1952,,2011,
10147,International Journal of Clinical Oncology,1341-9625,1437-7772,Springer,http://link.springer.com/journal/10147,,1996,,2011,
10151,Techniques in Coloproctology,1123-6337,1128-045X,Springer,http://link.springer.com/journal/10151,,2005,,2011,
10157,Clinical and Experimental Nephrology,1342-1751,1437-7799,Springer,http://link.springer.com/journal/10157,,2005,,2011,
10158,Invertebrate Neuroscience,1354-2516,1439-1104,Springer,http://link.springer.com/journal/10158,,1995,,2011,
10160,Economic Bulletin,0343-754X,1438-261X,Springer,http://link.springer.com/journal/10160,,1974,,1996,
10162,JARO - Journal of the Association for Research in Otolaryngology,1525-3961,1438-7573,Springer,http://link.springer.com/journal/10162,,2005,,2011,
10163,Journal of Material Cycles and Waste Management,1438-4957,1611-8227,Springer,http://link.springer.com/journal/10163,,2005,,2011,
10164,Journal of Ethology,0289-0771,1439-5444,Springer,http://link.springer.com/journal/10164,,1983,,2011,
10182,AStA Advances in Statistical Analysis,1863-8171,1863-818X,Springer,http://link.springer.com/journal/10182,,2005,,2011,
10189,The European Physical Journal E,1292-8941,1292-895X,Springer,http://link.springer.com/journal/10189,,2005,,2011,
10198,The European Journal of Health Economics,1618-7598,1618-7601,Springer,http://link.springer.com/journal/10198,,2005,,2011,
10201,Limnology,1439-8621,1439-863X,Springer,http://link.springer.com/journal/10201,,2005,,2011,
