id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.annonc.a010537,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/7-2-121.pdf,,National Licences: unibe,oxford101093oxfordjournalsannonca010537
(NATIONALLICENCE)oxford-10.1093/annonc/mdu035,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdu035.pdf,2017-09-01,National Licences: unibe,oxford101093annoncmdu035
(NATIONALLICENCE)oxford-10.1093/annonc/mdl024,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdl024.pdf,,National Licences: unil unine unisg,oxford101093annoncmdl024
(NATIONALLICENCE)oxford-10.1093/annonc/mds285,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mds285.pdf,,National Licences: unige,oxford101093annoncmds285
(NATIONALLICENCE)oxford-10.1093/annonc/mdi829,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdi829.pdf,,National Licences: uzh,oxford101093annoncmdi829
(NATIONALLICENCE)oxford-10.1093/annonc/mdi824,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdi824.pdf,,National Licences: unibas,oxford101093annoncmdi824
(NATIONALLICENCE)oxford-10.1093/annonc/mdi821,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdi821.pdf,,National Licences: uzh,oxford101093annoncmdi821
(NATIONALLICENCE)oxford-10.1093/annonc/mdi825,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdi825.pdf,,National Licences: uzh,oxford101093annoncmdi825
(NATIONALLICENCE)oxford-10.1093/annonc/mdn635,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdn635.pdf,,National Licences: unibas,oxford101093annoncmdn635
(NATIONALLICENCE)oxford-10.1093/annonc/mdq223,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdq223.pdf,,National Licences: unibas,oxford101093annoncmdq223
(NATIONALLICENCE)oxford-10.1093/annonc/mdv001,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdv001.pdf,2018-04-01,National Licences: unil,oxford101093annoncmdv001
(NATIONALLICENCE)oxford-10.1093/annonc/mdt389,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdt389.pdf,,National Licences: unibe,oxford101093annoncmdt389
(NATIONALLICENCE)oxford-10.1093/annonc/mdm111,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdm111.pdf,,National Licences: unibas unibe,oxford101093annoncmdm111
(NATIONALLICENCE)oxford-10.1093/annonc/mdq394,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdq394.pdf,,National Licences: unibas unibe unige unil uzh,oxford101093annoncmdq394
(NATIONALLICENCE)oxford-10.1093/annonc/mdm442,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdm442.pdf,,National Licences: unige,oxford101093annoncmdm442
(NATIONALLICENCE)oxford-10.1093/annonc/mdv391,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdv391.pdf,2018-12-01,National Licences: unibe,oxford101093annoncmdv391
(NATIONALLICENCE)oxford-10.1023/A:1008464504583,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/9-8-877.pdf,,National Licences: unil,oxford101023A1008464504583
(NATIONALLICENCE)oxford-10.1093/annonc/mdm033,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdm033.pdf,,National Licences: unibe usi,oxford101093annoncmdm033
(NATIONALLICENCE)oxford-10.1023/A:1008260720076,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/8-7-681.pdf,,National Licences: unige,oxford101023A1008260720076
(NATIONALLICENCE)oxford-10.1093/annonc/mdf194,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdf194.pdf,,National Licences: unige,oxford101093annoncmdf194
(NATIONALLICENCE)oxford-10.1093/annonc/mdm547,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdm547.pdf,,National Licences: unibe,oxford101093annoncmdm547
(NATIONALLICENCE)oxford-10.1093/annonc/mdm597,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdm597.pdf,,National Licences: unil unine,oxford101093annoncmdm597
(NATIONALLICENCE)oxford-10.1093/annonc/mdq015,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdq015.pdf,,National Licences: uzh,oxford101093annoncmdq015
(NATIONALLICENCE)oxford-10.1016/0895-7061(95)97678-K,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ajh/8-4_Pt_2-85A.pdf,,National Licences: uzh,oxford101016089570619597678K
(NATIONALLICENCE)oxford-10.1016/S0895-7061(99)00267-8,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ajh/13_5_556.pdf,,National Licences: unifr,oxford101016S0895706199002678
(NATIONALLICENCE)oxford-10.1093/gji/ggu444,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu444.pdf,2017-12-15,National Licences: ethz,oxford101093gjiggu444
(NATIONALLICENCE)oxford-10.1093/gji/ggs110,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggs110.pdf,,National Licences: ethz,oxford101093gjiggs110
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.04032.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/177-1-125.pdf,,National Licences: ethz,oxford101111j1365246X200804032x
(NATIONALLICENCE)oxford-10.1046/j.1365-246X.2002.01690.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/150-2-403.pdf,,National Licences: ethz,oxford101046j1365246X200201690x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.04016.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/176-3-822.pdf,,National Licences: ethz,oxford101111j1365246X200804016x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.04026.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/176-3-938.pdf,,National Licences: ethz uzh,oxford101111j1365246X200804026x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2012.05437.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/189-3-1475.pdf,,National Licences: ethz,oxford101111j1365246X201205437x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2007.03706.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/173-1-249.pdf,,National Licences: ethz,oxford101111j1365246X200703706x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.1996.tb06025.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/125-3-813.pdf,,National Licences: ethz,oxford101111j1365246X1996tb06025x
(NATIONALLICENCE)oxford-10.1016/j.amjhyper.2004.08.009,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ajh/17_10_994.pdf,,National Licences: unige unil,oxford101016jamjhyper200408009
(NATIONALLICENCE)oxford-10.1016/S0895-7061(00)01053-0,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ajh/13_S2_288Aa.pdf,,National Licences: unibas,oxford101016S0895706100010530
(NATIONALLICENCE)oxford-10.1093/ije/dys032,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dys032.pdf,,National Licences: unige,oxford101093ijedys032
(NATIONALLICENCE)oxford-10.1093/ije/dym135,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dym135.pdf,,National Licences: unibe uzh,oxford101093ijedym135
(NATIONALLICENCE)oxford-10.1093/ije/dyt010,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyt010.pdf,,National Licences: unil,oxford101093ijedyt010
(NATIONALLICENCE)oxford-10.1093/ije/29.1.107,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/0290107.pdf,,National Licences: unibas,oxford101093ije291107
(NATIONALLICENCE)oxford-10.1093/ije/dyp294,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyp294.pdf,,National Licences: unibe,oxford101093ijedyp294
(NATIONALLICENCE)oxford-10.1093/ije/dyq036,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyq036.pdf,,National Licences: unige,oxford101093ijedyq036
(NATIONALLICENCE)oxford-10.1093/ije/21.5.1030,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/21-5-1030.pdf,,National Licences: unil,oxford101093ije2151030
(NATIONALLICENCE)oxford-10.1093/ije/dyl033,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyl033.pdf,,National Licences: unibe,oxford101093ijedyl033
(NATIONALLICENCE)oxford-10.1093/ije/20.4.871,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/20-4-871.pdf,,National Licences: unil,oxford101093ije204871
(NATIONALLICENCE)oxford-10.1093/jat/bku114,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jat/bku114.pdf,2018-01-01,National Licences: unige unil,oxford101093jatbku114
(NATIONALLICENCE)oxford-10.1093/petrology/egp066,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egp066.pdf,,National Licences: ethz unibe unil,oxford101093petrologyegp066
(NATIONALLICENCE)oxford-10.1093/petrology/egr043,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egr043.pdf,,National Licences: ethz,oxford101093petrologyegr043
(NATIONALLICENCE)oxford-10.1093/petrology/25.3.766,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/25-3-766.pdf,,National Licences: unibas unibe,oxford101093petrology253766
(NATIONALLICENCE)oxford-10.1093/petrology/egq011,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egq011.pdf,,National Licences: ethz uzh,oxford101093petrologyegq011
(NATIONALLICENCE)oxford-10.1093/petrology/egm049,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egm049.pdf,,National Licences: unige,oxford101093petrologyegm049
(NATIONALLICENCE)oxford-10.1093/petrology/egu038,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egu038.pdf,2017-08-01,National Licences: ethz,oxford101093petrologyegu038
(NATIONALLICENCE)oxford-10.1093/petrology/egr058,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egr058.pdf,,National Licences: unibe,oxford101093petrologyegr058
(NATIONALLICENCE)oxford-10.1093/petrology/42.1.103,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/420103.pdf,,National Licences: ethz,oxford101093petrology421103
(NATIONALLICENCE)oxford-10.1093/petrology/egs073,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egs073.pdf,,National Licences: ethz unige,oxford101093petrologyegs073
(NATIONALLICENCE)oxford-10.1093/petrology/42.9.1773,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/421773.pdf,,National Licences: ethz,oxford101093petrology4291773
(NATIONALLICENCE)oxford-10.1093/petrology/egp081,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egp081.pdf,,National Licences: unige,oxford101093petrologyegp081
(NATIONALLICENCE)oxford-10.1093/petrology/egn065,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egn065.pdf,,National Licences: unil unine,oxford101093petrologyegn065
(NATIONALLICENCE)oxford-10.1093/petrology/41.5.651,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/EGD032.pdf,,National Licences: ethz,oxford101093petrology415651
(NATIONALLICENCE)oxford-10.1093/petrology/egg094,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egg094.pdf,,National Licences: ethz uzh,oxford101093petrologyegg094
(NATIONALLICENCE)oxford-10.1093/petroj/38.5.537,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/petrology-38-537.pdf,,National Licences: ethz,oxford101093petroj385537
(NATIONALLICENCE)oxford-10.1093/petrology/egm038,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egm038.pdf,,National Licences: unige,oxford101093petrologyegm038
(NATIONALLICENCE)oxford-10.1093/petrology/egu040,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egu040.pdf,2017-09-01,National Licences: unige,oxford101093petrologyegu040
(NATIONALLICENCE)oxford-10.1093/petrology/egl030,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egl030.pdf,,National Licences: ethz unibe,oxford101093petrologyegl030
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2004.02261.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/157-3-1331.pdf,,National Licences: ethz,oxford101111j1365246X200402261x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2005.02551.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/161-1-143.pdf,,National Licences: ethz,oxford101111j1365246X200502551x
(NATIONALLICENCE)oxford-10.1093/gji/ggu057,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu057.pdf,,National Licences: ethz,oxford101093gjiggu057
(NATIONALLICENCE)oxford-10.1046/j.0956-540x.2001.01406.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/145-2-535.pdf,,National Licences: ethz,oxford101046j0956540x200101406x
(NATIONALLICENCE)oxford-10.1093/brain/119.4.1365,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/119-4-1365.pdf,,National Licences: unibe,oxford101093brain11941365
(NATIONALLICENCE)oxford-10.1093/brain/awh555,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awh555.pdf,,National Licences: uzh,oxford101093brainawh555
(NATIONALLICENCE)oxford-10.1093/brain/124.9.1734,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/1241734.pdf,,National Licences: unibas unibe,oxford101093brain12491734
(NATIONALLICENCE)oxford-10.1093/brain/awp178,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awp178.pdf,,National Licences: unige uzh,oxford101093brainawp178
(NATIONALLICENCE)oxford-10.1093/brain/awt008,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awt008.pdf,,National Licences: unil,oxford101093brainawt008
(NATIONALLICENCE)oxford-10.1093/brain/awv158,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awv158.pdf,2018-08-01,National Licences: unil,oxford101093brainawv158
(NATIONALLICENCE)oxford-10.1093/brain/awt233,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awt233.pdf,,National Licences: uzh,oxford101093brainawt233
(NATIONALLICENCE)oxford-10.1093/clinids/11.6.954,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/11-6-954.pdf,,National Licences: unibe,oxford101093clinids116954
(NATIONALLICENCE)oxford-10.1093/clinids/11.Supplement_5.S1259,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/11-Supplement_5-S1259.pdf,,National Licences: unige,oxford101093clinids11Supplement_5S1259
(NATIONALLICENCE)oxford-10.1093/clind/15.6.1039,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/15-6-1039.pdf,,National Licences: unibas,oxford101093clind1561039
(NATIONALLICENCE)oxford-10.1093/jhered/esi006,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esi006.pdf,,National Licences: ethz uzh,oxford101093jheredesi006
(NATIONALLICENCE)oxford-10.1093/jhered/esr029,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esr029.pdf,,National Licences: unibe uzh,oxford101093jheredesr029
(NATIONALLICENCE)oxford-10.1093/jhered/82.1.58,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/82-1-58.pdf,,National Licences: unige,oxford101093jhered82158
(NATIONALLICENCE)oxford-10.1086/338876,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/34-5-711.pdf,,National Licences: unibas,oxford101086338876
(NATIONALLICENCE)oxford-10.1086/595703,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/48-2-239.pdf,,National Licences: unige unil uzh,oxford101086595703
(NATIONALLICENCE)oxford-10.1086/653529,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cid/51-2-163.pdf,,National Licences: unige unil,oxford101086653529
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a108521,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/65-4-253.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda108521
(NATIONALLICENCE)oxford-10.1093/jhered/esm081,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esm081.pdf,,National Licences: unibe,oxford101093jheredesm081
(NATIONALLICENCE)oxford-10.1093/jhered/esr128,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esr128.pdf,,National Licences: epfl unil,oxford101093jheredesr128
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a111341,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/84-4-291.pdf,,National Licences: lib4ri,oxford101093oxfordjournalsjhereda111341
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a111150,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/83-1-18.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda111150
(NATIONALLICENCE)oxford-10.1093/jhered/esr059,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esr059.pdf,,National Licences: unibas,oxford101093jheredesr059
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a109274,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/70-5-350.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda109274
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a110201,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/77-2-66.pdf,,National Licences: unil uzh,oxford101093oxfordjournalsjhereda110201
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a109481,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/72-3-224.pdf,,National Licences: ethz uzh,oxford101093oxfordjournalsjhereda109481
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a111455,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/85-4-273.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda111455
(NATIONALLICENCE)oxford-10.1093/jhered/esr126,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esr126.pdf,,National Licences: ethz lib4ri uzh,oxford101093jheredesr126
(NATIONALLICENCE)oxford-10.1093/jhered/esi002,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esi002.pdf,,National Licences: ethz uzh,oxford101093jheredesi002
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a110348,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/78-3-153.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda110348
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a109650,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/73-4-302.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda109650
(NATIONALLICENCE)oxford-10.1093/jhered/esg029,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esg029.pdf,,National Licences: unibe,oxford101093jheredesg029
(NATIONALLICENCE)oxford-10.1093/jhered/esl020,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esl020.pdf,,National Licences: epfl unil,oxford101093jheredesl020
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.jhered.a108926,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/69-3-200.pdf,,National Licences: unige,oxford101093oxfordjournalsjhereda108926
(NATIONALLICENCE)oxford-10.1093/jhered/esi027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esi027.pdf,,National Licences: unibas,oxford101093jheredesi027
(NATIONALLICENCE)oxford-10.1093/jhered/esq069,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jhered/esq069.pdf,,National Licences: lib4ri,oxford101093jheredesq069
(NATIONALLICENCE)oxford-10.1093/brain/awf250,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awf250.pdf,,National Licences: ethz uzh,oxford101093brainawf250
(NATIONALLICENCE)oxford-10.1093/brain/aws270,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/aws270.pdf,,National Licences: ethz uzh,oxford101093brainaws270
(NATIONALLICENCE)oxford-10.1093/brain/aws217,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/aws217.pdf,,National Licences: uzh,oxford101093brainaws217
(NATIONALLICENCE)oxford-10.1093/brain/awh484,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brainj/awh484.pdf,,National Licences: unibe,oxford101093brainawh484
