First Matching Affiliation,First Matching Author,Institution Guess,doi,url to publisher,Metadata path+filename (local),Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication,Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Present address: Prefargier Psychiatric Hospital, CH-2074 Marin, Neuchatel, Switzerland Department of Morphology, University Medical Center, 1 rue Michel Servet, CH-1211 Geneva 4, Switzerland","Troncoso, Edgardo",unine,10.1093/cercor/bhh195,https://doi.org/10.1093/cercor/bhh195,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/cercor/bhh195.pdf,Structural and Functional Aberrations in the Cerebral Cortex of Tenascin-C Deficient Mice,,"Irintchev, Andrey;Rollenhagen, Astrid;Troncoso, Edgardo;Kiss, Jozsef Z.;Schachner, Melitta",2005,Cerebral Cortex,"Zentrum für Molekulare Neurobiologie, Universität Hamburg, D-20246 Hamburg, Germany and;Present address: Institute of Anatomy and Cell Biology, Albert-Ludwigs-Universität Freiburg, D-79104 Freiburg, Germany Zentrum für Molekulare Neurobiologie, Universität Hamburg, D-20246 Hamburg, Germany and;Present address: Prefargier Psychiatric Hospital, CH-2074 Marin, Neuchatel, Switzerland Department of Morphology, University Medical Center, 1 rue Michel Servet, CH-1211 Geneva 4, Switzerland;Department of Morphology, University Medical Center, 1 rue Michel Servet, CH-1211 Geneva 4, Switzerland;Zentrum für Molekulare Neurobiologie, Universität Hamburg, D-20246 Hamburg, Germany and",Oxford University Press,,15,7,950,962,1047-3211,1460-2199,copyright,Cerebral Cortex V 15 N 7 © Oxford University Press 2004; all rights reserved,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093cercorbhh195,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093cercorbhh195&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093cercorbhh195&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093cercorbhh195&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Cancer Epidemiology Unit and Cancer Registries of Vaud and Neuchâtel, Institut universitaire de médecine sociale et préventive, Lausanne, Switzerland","Levi, Fabio",unine,10.1093/eurpub/13.2.97,https://doi.org/10.1093/eurpub/13.2.97,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurpub/130097.pdf,Global suicide rates,,"Levi, Fabio;La Vecchia, Carlo;Saraceno, Benedetto",2003,The European Journal of Public Health,"Cancer Epidemiology Unit and Cancer Registries of Vaud and Neuchâtel, Institut universitaire de médecine sociale et préventive, Lausanne, Switzerland;Laboratory of Epidemiology, Istituto di Ricerche Farmacologiche ‘Mario Negri’, Milano, Italy;Mental Health and Substance Dependence Department, World Health Organization, Geneva, Switzerland",Oxford University Press,,13,2,97,98,1101-1262,1464-360X,copyright,Copyright European Journal of Public Health 2003,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093eurpub13297,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093eurpub13297&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093eurpub13297&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093eurpub13297&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Laboratoire de Physiologie végétale, Université de Neuchâtel, Rue Emile Agrand 13, CH-2007 Neuchâtel, Switzerland","Xu, Yinong",unine,10.1093/oxfordjournals.pcp.a028969,https://doi.org/10.1093/oxfordjournals.pcp.a028969,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/pcp/37-4-471.pdf,Effect of Non-Chilling Temperature and Light Intensity during Growth of Squash Cotyledons on the Composition of Thylakoid Membrane Lipids and Fatty Acids,,"Xu, Yinong;Siegenthaler, Paul-André",1996,Plant and Cell Physiology,"Laboratoire de Physiologie végétale, Université de Neuchâtel, Rue Emile Agrand 13, CH-2007 Neuchâtel, Switzerland;Laboratoire de Physiologie végétale, Université de Neuchâtel, Rue Emile Agrand 13, CH-2007 Neuchâtel, Switzerland 1To whom correspondence should be addressed.",Oxford University Press,,37,4,471,479,0032-0781,1471-9053,copyright,Copyright © 1996. The Japanese Society of Plant Physiologists,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093oxfordjournalspcpa028969,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093oxfordjournalspcpa028969&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093oxfordjournalspcpa028969&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093oxfordjournalspcpa028969&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Institute of Zoology, Emile Argand 11, University of Neuchâtel, Neuchâtel, Switzerland.","Hu, Chang Min",unine,10.1093/jmedent/36.2.216,https://doi.org/10.1093/jmedent/36.2.216,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent36-0216.pdf,Infection of Ixodes ricinus (Acari: Ixodidae) by Borrelia burgdorferi sensu lato in North Africa,,"Zhioua, Elyes;Bouattour, Ali;Hu, Chang Min;Gharbi, Mohamed;Aeschliman, Andre;Ginsberg, Howard S.;Gern, Lise",1999,Journal of Medical Entomology,"Center for Vector-Borne Disease, Woodward Hall, University of Rhode Island, Kingston, RI 02881.;Institute Pasteur of Tunis, Department of Medical Entomology, 13 Place Pasteur, 1002 Tunis, Tunisia.;Institute of Zoology, Emile Argand 11, University of Neuchâtel, Neuchâtel, Switzerland.;Institute Pasteur of Tunis, Department of Medical Entomology, 13 Place Pasteur, 1002 Tunis, Tunisia.;Institute of Zoology, Emile Argand 11, University of Neuchâtel, Neuchâtel, Switzerland.;USGS Patuxent Wildlife Research Center, Woodward Hall-PLS, University of Rhode Island, Kingston, RI 02881.;Institute of Zoology, Emile Argand 11, University of Neuchâtel, Neuchâtel, Switzerland.",Oxford University Press,,36,2,216,218,0022-2585,1938-2928,copyright,© 1999 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jmedent362216,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent362216&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent362216&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent362216&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland","Lommano, E.",unine,10.1603/ME11044,https://doi.org/10.1603/ME11044,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent49-0156.pdf,Prevalence and Genotyping of Tick-Borne Encephalitis Virus in Questing Ixodes ricinus Ticks in a New Endemic Area in Western Switzerland,,"Lommano, E.;Burri, C.;Maeder, G.;Guerne, M.;Bastic, V.;Patalas, E.;Gern, L.",2012,Journal of Medical Entomology,"Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;Institute of Biology, Laboratory of Eco-Epidemiology of Parasites, University of Neuchâtel, Emile-Argand 11, 2000 Neuchâtel, Switzerland;E-mail: lise.gern@unine.ch",Oxford University Press,,49,1,156,164,0022-2585,1938-2928,copyright,© 2012 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101603ME11044,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11044&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11044&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11044&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Laboratory of Eco-Epidemiology of Parasites, Institute of Biology, University of Neuchâtel, Switzerland.","Burri, Caroline",unine,10.1603/ME11084,https://doi.org/10.1603/ME11084,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent49-0436.pdf,Serological Evidence of Tick-Borne Encephalitis Virus Infection in Rodents Captured at Four Sites in Switzerland,,"Burri, Caroline;Korva, Misa;Bastic, Viktoria;Knap, Nataša;Avšič-Županc, Tatjana;Gern, Lise",2012,Journal of Medical Entomology,"Laboratory of Eco-Epidemiology of Parasites, Institute of Biology, University of Neuchâtel, Switzerland.;Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Slovenia.;Laboratory of Eco-Epidemiology of Parasites, Institute of Biology, University of Neuchâtel, Switzerland.;Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Slovenia.;Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Slovenia.;Laboratory of Eco-Epidemiology of Parasites, Institute of Biology, University of Neuchâtel, Switzerland. E-mail: lise.gern@unine.ch",Oxford University Press,,49,2,436,439,0022-2585,1938-2928,copyright,© 2012 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101603ME11084,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11084&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11084&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME11084&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Institute of Zoology, University of Neuchatel, CH-2000 Neuchatel, Switzerland","Aeschlimann, Andre",unine,10.1093/jmedent/18.6.464,https://doi.org/10.1093/jmedent/18.6.464,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent18-0464.pdf,Fine Structure of Spermiogenesis in the Tick Amblyomma Hebraeum (Acari: Ixodidae): Late Stages of Differentiation and Structure of the Mature Spermatozoon,,"El Said, Ashraf;Swiderski, Zdzislaw;Aeschlimann, Andre;Diehl, Peter A.",1981,Journal of Medical Entomology,"Department of Animal Biology, Laboratory of Comparative Anatomy and Physiology, University of Geneva, CH-1211 Geneva 4, Switzerland 3Present address: Embassy of the Arab Republic of Egypt, The Hague, The Netherlands.;Department of Animal Biology, Laboratory of Comparative Anatomy and Physiology, University of Geneva, CH-1211 Geneva 4, Switzerland;Institute of Zoology, University of Neuchatel, CH-2000 Neuchatel, Switzerland;Institute of Zoology, University of Neuchatel, CH-2000 Neuchatel, Switzerland",Oxford University Press,,18,6,464,476,0022-2585,1938-2928,copyright,© 1981 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jmedent186464,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent186464&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent186464&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent186464&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Institut de Zoologie, University of Neuchâtel, 2007 Neuchâtel 7, Switzerland","Perret, Jean-Luc",unine,10.1603/0022-2585-41.3.361,https://doi.org/10.1603/0022-2585-41.3.361,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent41-0361.pdf,Influence of Climate on the Proportion of Ixodes ricinus Nymphs and Adults Questing in a Tick Population,,"Perret, Jean-Luc;Rais, Olivier;Gern, Lise",2004,Journal of Medical Entomology,"Institut de Zoologie, University of Neuchâtel, 2007 Neuchâtel 7, Switzerland;Institut de Zoologie, University of Neuchâtel, 2007 Neuchâtel 7, Switzerland;E-mail: lise.gern@unine.ch.",Oxford University Press,,41,3,361,365,0022-2585,1938-2928,copyright,© 2004 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford10160300222585413361,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford10160300222585413361&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford10160300222585413361&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford10160300222585413361&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Institut de Zoologie, Université, CH-2000 Neuchâtel 7, Switzerland","Auroi, Ch.",unine,10.1093/jmedent/19.3.281,https://doi.org/10.1093/jmedent/19.3.281,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jme/jmedent19-0281.pdf,Physiological Age of Tabanid (Diptera) Populations in Switzerland,,"Auroi, Ch.",1982,Journal of Medical Entomology,"Institut de Zoologie, Université, CH-2000 Neuchâtel 7, Switzerland",Oxford University Press,,19,3,281,284,0022-2585,1938-2928,copyright,© 1982 Entomological Society of America,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jmedent193281,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent193281&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent193281&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jmedent193281&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
"Unité d'épidémiologie du cancer, Institut universitaire de médecine sociale et préventive, Lausanne Registre Vaudois des Tumeurs, Lausanne Registre Neuchâtelois des Tumeurs, Neuchâtel, Switzerland","Levi, F",unine,10.1093/annonc/mdl490,https://doi.org/10.1093/annonc/mdl490,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdl490.pdf,Detailed site distribution of melanoma and sunlight exposure: aetiological patterns from a Swiss series,,"Bulliard, J-L;De Weck, D;Fisch, T;Bordoni, A;Levi, F",2007,Annals of Oncology,"Unité d'épidémiologie du cancer, Institut universitaire de médecine sociale et préventive, Lausanne E-mail: jean-luc.bulliard@chuv.ch;Registre Valaisan des Tumeurs, Sion;Krebsregister St.Gallen-Appenzell, St.Gallen **(currently Krebsregister Zürich, Zürich);Registro Tumori del Cantone Ticino, Locarno;Unité d'épidémiologie du cancer, Institut universitaire de médecine sociale et préventive, Lausanne Registre Vaudois des Tumeurs, Lausanne Registre Neuchâtelois des Tumeurs, Neuchâtel, Switzerland",Oxford University Press,,18,4,789,794,0923-7534,1569-8041,copyright,© 2007 European Society for Medical Oncology,oxford,https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093annoncmdl490,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl490&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl490&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl490&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,
